"Trans_X","Trans_Y","Lon","Lat","Line","StopName"
-8421370.01755997,4874919.68284413,-75.650454,40.06175,"204","Welsh Pool Rd & Gordon Dr - FS"
-8420897.57764104,4875002.58906007,-75.64621,40.06232,"204","Welsh Pool Rd & Phillips Dr - FS"
-8420705.44019993,4874462.98384278,-75.644484,40.05861,"204","Welsh Pool Rd & Pickering Way"
-8421103.96397697,4874276.38326895,-75.648064,40.057327,"204","Gordon Dr & Pickering Way - FS"
-8419771.91495014,4873202.0802604,-75.636098,40.04994,"204","Pottstown Pk & Marchwood Blvd"
-8419345.67261989,4871505.4218588,-75.632269,40.038272,"204","Pottstown Pk & Sunrise Blvd"
-8418127.50343214,4870493.06168051,-75.621326,40.031309,"204","Exton Square Mall & County Library"
-8417841.18970182,4870153.74132772,-75.618754,40.028975,"204","Lincoln Hwy & Exton Square Pkwy - MBFS"
-8416839.98220162,4870276.2965681,-75.60976,40.029818,"204","Lincoln Hwy & Ship Rd"
-8416381.90249701,4870195.31980416,-75.605645,40.029261,"204","Springdale Dr & Beldon Blvd - FS"
-8416031.24610101,4869897.58686714,-75.602495,40.027213,"204","Springdale Dr & Springdale Dr - 1"
-8415685.48776261,4870039.61948235,-75.599389,40.02819,"204","Springdale Dr & Springdale Dr - 2"
-8415759.62654348,4870297.66756582,-75.600055,40.029965,"204","Springdale Dr & Lincoln Hwy - MBNS"
-8415863.82158686,4870426.03990229,-75.600991,40.030848,"204","Lincoln Hwy & Springdale Dr"
-8414883.65347042,4870606.75258753,-75.592186,40.032091,"204","Lincoln Hwy & Valley Creek Blvd"
-8413614.05467793,4870817.70937346,-75.580781,40.033542,"204","Lancaster Av & Lockwood Ln - FS"
-8412524.79346051,4871072.4336794,-75.570996,40.035294,"204","Lancaster Av & Planebrook Rd"
-8411726.18743356,4871273.36808558,-75.563822,40.036676,"204","Lancaster Av & Aspen Ln - MBNS"
-8411209.10839883,4871384.4507931,-75.559177,40.03744,"204","Lancaster Av & Sproul Rd - FS"
-8410897.30250512,4871452.20603989,-75.556376,40.037906,"204","Lancaster Av & Church Rd - FS"
-8410026.22748966,4871635.11843894,-75.548551,40.039164,"204","Lancaster Av & Westgate Village Dr"
-8409282.83593014,4871818.90663295,-75.541873,40.040428,"204","Lancaster Ave & Malin Rd - MBNS"
-8408094.61168541,4872127.7482648,-75.531199,40.042552,"204","Lancaster Av & Conestoga Rd"
-8407057.89326766,4872662.28222453,-75.521886,40.046228,"204","Brennan Blvd & Morehall Rd - MBFS"
-8406939.67196843,4872825.87631588,-75.520824,40.047353,"204","Foundary Way & Carnegie Blvd"
-8407220.41972421,4873242.21727983,-75.523346,40.050216,"204","Matthews Rd & Morehall Rd - MBNS"
-8407246.24584608,4872703.58038929,-75.523578,40.046512,"204","Morehall Rd & Brennan Blvd"
-8407135.26031376,4872309.21902181,-75.522581,40.0438,"204","Lancaster Av & Morehall Rd - FS"
-8405950.48697324,4872203.79690366,-75.511938,40.043075,"204","Lancaster Av & Woodview Way - MBNS"
-8403862.80124291,4871975.65273716,-75.493184,40.041506,"204","Lancaster Av & Cedar Hollow Rd"
-8403309.98865163,4872000.6625489,-75.488218,40.041678,"204","Lancaster Av & Plank Av"
-8402846.78825044,4872100.84783432,-75.484057,40.042367,"204","Paoli Regional Rail Station"
-8361663.6973535,4886865.47461435,-75.114103,40.143831,"310","Willow Grove Station"
-8362597.66788126,4886637.13806719,-75.122493,40.142263,"310","Willow Grove Park Mall"
-8362422.89628071,4886861.39712979,-75.120923,40.143803,"310","Moreland Rd & Center Av - MBFS"
-8363368.22139653,4887600.17738958,-75.129415,40.148876,"310","Moreland Rd & Fitzwatertown Rd"
-8363907.45300993,4888013.93591354,-75.134259,40.151717,"310","Moreland Rd & Kimball Av"
-8364422.86225231,4888417.22513282,-75.138889,40.154486,"310","Welsh Rd & Computer Av - MBNS"
-8364526.83465671,4888500.68140175,-75.139823,40.155059,"310","Welsh Rd & Computer Av - FS"
-8364676.67069132,4888627.25080438,-75.141169,40.155928,"310","Welsh Rd & Blair Mill Rd - MBNS 1"
-8364792.44296174,4888710.85449715,-75.142209,40.156502,"310","Welsh Rd & Blair Mill Rd - MBNS 2"
-8365223.80598856,4889039.74138727,-75.146084,40.15876,"310","Welsh Rd & Dryden Rd - MBNS"
-8365313.64081763,4889424.71898805,-75.146891,40.161403,"310","Electronic Dr & Welsh Rd - MBFS"
-8365141.54088487,4889671.32810298,-75.145345,40.163096,"310","Electronic Dr & UPS"
-8365374.42125961,4889374.32000844,-75.147437,40.161057,"310","Electronic Dr & Welsh Rd - MBNS"
-8365466.48247849,4889894.636287,-75.148264,40.164629,"310","Dresher Rd & Welsh Rd - MBFS"
-8365516.13097139,4890059.82640771,-75.14871,40.165763,"310","Village Dr & Dresher Rd - MBFS"
-8365578.69252521,4890310.96729243,-75.149272,40.167487,"310","255 Business Center Dr"
-8365910.42460778,4890488.83833207,-75.152252,40.168708,"310","800 Business Center Dr"
-8365748.45474867,4890416.87374227,-75.150797,40.168214,"310","455 555 Business Center Dr"
-8365565.5568253,4890288.82468425,-75.149154,40.167335,"310","250 Business Center Dr"
-8365229.3719631,4890714.35019596,-75.146134,40.170256,"310","Manor Dr & Witmer Rd - MBNS"
-8364923.24336342,4890787.62809093,-75.143384,40.170759,"310","Witmer Rd & Dresher Rd - MBNS"
-8364673.44242608,4890095.0789777,-75.14114,40.166005,"310","Walnut Grove Drive - culdesac"
-8364822.05394629,4890241.18910973,-75.142475,40.167008,"310","5 Walnut Grove"
-8365379.09667822,4889138.93395564,-75.147479,40.159441,"310","Welsh Rd & Dryden Rd - MBNS"
-8364496.55575521,4888455.09350964,-75.139551,40.154746,"310","Welsh Rd & Computer Rd"
-8364496.55575521,4888455.09350964,-75.139551,40.154746,"310","Welsh Rd & Computer Rd"
-8363941.62809361,4888015.2466861,-75.134566,40.151726,"310","Moreland Rd & Kimball Av"
-8363410.52280303,4887589.8372891,-75.129795,40.148805,"310","Moreland Rd & Fitzwatertown Rd"
-8362613.69788793,4886977.75172436,-75.122637,40.144602,"310","Moreland Rd & Coolidge Av - MBFS"
-8362283.63559773,4886715.48253859,-75.119672,40.142801,"310","Moreland Rd & Park Av"
-8362597.66788126,4886637.13806719,-75.122493,40.142263,"310","Willow Grove Park Mall"
-8362283.63559773,4886715.48253859,-75.119672,40.142801,"310","Moreland Rd & Park Av"
-8361663.6973535,4886865.47461435,-75.114103,40.143831,"310","Willow Grove Station"
-8361663.6973535,4886865.47461435,-75.114103,40.143831,"311","Willow Grove Station"
-8362597.66788126,4886637.13806719,-75.122493,40.142263,"311","Willow Grove Park Mall"
-8362422.89628071,4886861.39712979,-75.120923,40.143803,"311","Moreland Rd & Center Av - MBFS"
-8363368.22139653,4887600.17738958,-75.129415,40.148876,"311","Moreland Rd & Fitzwatertown Rd"
-8363907.45300993,4888013.93591354,-75.134259,40.151717,"311","Moreland Rd & Kimball Av"
-8364422.86225231,4888417.22513282,-75.138889,40.154486,"311","Welsh Rd & Computer Av - MBNS"
-8364202.11570206,4888611.52057184,-75.136906,40.15582,"311","Computer Dr & Welsh Rd - MBFS"
-8364078.77370626,4888850.38976051,-75.135798,40.15746,"311","Computer Dr & Walmart Entrance"
-8363717.76459762,4889187.29251418,-75.132555,40.159773,"311","Maryland Rd & Computer Dr - MBFS"
-8363541.99112166,4889341.4005824,-75.130976,40.160831,"311","Maryland Rd & Commerce Av - MBNS"
-8363642.73526083,4889590.04692377,-75.131881,40.162538,"311","Commerce Av & Maryland Rd - MBNS"
-8363992.61242039,4889858.94742589,-75.135024,40.164384,"311","Commerce Av & Blair Mill Rd"
-8364172.39339802,4890126.10717015,-75.136639,40.166218,"311","Witmer Rd & Blair Mill Rd - MBFS"
-8364406.16432869,4890420.6613392,-75.138739,40.16824,"311","Witmer Rd & Prudential Rd"
-8364704.72320299,4890647.77413001,-75.141421,40.169799,"311","Witmer Rd & Dresher Rd - MBNS"
-8364656.18790501,4890998.72390951,-75.140985,40.172208,"311","Dresher Rd & Witmer Rd - MBFS"
-8364510.47069156,4891198.60623004,-75.139676,40.17358,"311","Dresher Rd & Gibraltar Rd - MBNS"
-8364230.7248112,4891279.609254,-75.137163,40.174136,"311","Gibraltar Rd & Dresher Rd - MBFS"
-8363970.34852223,4891048.69411081,-75.134824,40.172551,"311","Prudential Rd & Gibralter Rd - FS"
-8364154.47096,4890795.64061736,-75.136478,40.170814,"311","Prudential Rd & Lakeside Dr"
-8364252.4321119,4890672.39411092,-75.137358,40.169968,"311","Prudential Rd & Rock Rd"
-8364184.30458354,4890110.52022562,-75.136746,40.166111,"311","Witmer Rd & Blair Mill Rd - MBNS"
-8364038.69868958,4889875.99066186,-75.135438,40.164501,"311","Witmer Rd & Blair Mill Rd"
-8364153.80304306,4889720.41759752,-75.136472,40.163433,"311","Blair Mill Rd & Witmer Rd - 1 MBFS"
-8364290.16941928,4889549.1152567,-75.137697,40.162257,"311","Blair Mill Rd & Witmer Rd - 2 MBFS"
-8364586.61322326,4889178.26168107,-75.14036,40.159711,"311","Blair Mill Rd & Welsh Rd - MBNS"
-8363941.62809361,4888015.2466861,-75.134566,40.151726,"311","Moreland Rd & Kimball Av"
-8363410.52280303,4887589.8372891,-75.129795,40.148805,"311","Moreland Rd & Fitzwatertown Rd"
-8362613.69788793,4886977.75172436,-75.122637,40.144602,"311","Moreland Rd & Coolidge Av - MBFS"
-8362597.66788126,4886637.13806719,-75.122493,40.142263,"311","Willow Grove Park Mall"
-8362283.63559773,4886715.48253859,-75.119672,40.142801,"311","Moreland Rd & Park Av"
-8361663.6973535,4886865.47461435,-75.114103,40.143831,"311","Willow Grove Station"
-8343643.1868644,4876411.51898614,-74.952222,40.072006,"312","Cornwells Heights Station"
-8344349.73167246,4876018.90109468,-74.958569,40.069307,"312","Cornwells Heights Station Lot"
-8344349.73167246,4876018.90109468,-74.958569,40.069307,"312","Cornwells Heights Station Lot"
-8343643.1868644,4876411.51898614,-74.952222,40.072006,"312","Cornwells Heights Station"
-8369364.89104607,4859520.75238157,-75.183284,39.955796,"316","JFK Blvd & 30th St"
-8370289.17677813,4859507.53706963,-75.191587,39.955705,"316","34th St & Market St - FS"
-8370404.05849263,4858771.7188206,-75.192619,39.950638,"316","34th St & Spruce St"
-8371128.19178024,4858832.99862273,-75.199124,39.95106,"316","38th St & Spruce St"
-8371489.98012532,4859282.29857768,-75.202374,39.954154,"316","Walnut St & 40th St"
-8371103.47885328,4859812.80074139,-75.198902,39.957807,"316","Presbyterian Medical Center"
-8370346.95159385,4859529.75623054,-75.192106,39.955858,"316","Market St & 34th St - MBNS"
-8370260.12239103,4859538.61486412,-75.191326,39.955919,"316","Market St & 34th St"
-8371123.18240315,4859818.02893547,-75.199079,39.957843,"316","Presbyterian Medical Center"
-8371518.81187343,4859297.98233042,-75.202633,39.954262,"316","40th St & Walnut St - FS"
-8371168.93471387,4858857.83011938,-75.19949,39.951231,"316","Spruce St & 38th St"
-8370325.35561264,4858695.04699397,-75.191912,39.95011,"316","33rd St & Spruce St"
-8370112.84670471,4859027.58628269,-75.190003,39.9524,"316","33rd St & Walnut St"
-8369364.89104607,4859520.75238157,-75.183284,39.955796,"316","JFK Blvd & 30th St"
-8375880.64348118,4853471.57498222,-75.241816,39.914129,"T2","Elmwood Av & 73rd St"
-8376388.2603592,4853902.63503589,-75.246376,39.917099,"T2","Woodland Av & Island Av"
-8372609.29760524,4857342.35125801,-75.212429,39.940794,"T2","49th St & Woodland Av"
-8372773.82781264,4857210.51828666,-75.213907,39.939886,"T2","Woodland Av & 50th St"
-8376384.47549651,4857802.4736511,-75.246342,39.943963,"T2","61st-Baltimore"
-8376171.52131063,4857851.26036111,-75.244429,39.944299,"T2","Baltimore Av & 60th St"
-8375889.88299892,4857981.64982743,-75.241899,39.945197,"T2","Baltimore Av & 59th St"
-8375712.3284111,4858066.73786301,-75.240304,39.945783,"T2","Baltimore Av & 58th St"
-8375380.93028701,4858154.29508368,-75.237327,39.946386,"T2","Baltimore Av & 57th St"
-8375188.90416539,4858212.23138034,-75.235602,39.946785,"T2","Baltimore Av & 56th St"
-8374982.29519048,4858279.17073031,-75.233746,39.947246,"T2","Baltimore Av & 55th St"
-8374728.48675147,4858351.19274728,-75.231466,39.947742,"T2","Baltimore Av & 54th St"
-8374522.10041554,4858354.67769683,-75.229612,39.947766,"T2","Baltimore Av & 53rd St"
-8374332.85728119,4858349.01465443,-75.227912,39.947727,"T2","Baltimore Av & Broomall St"
-8374059.45661181,4858347.27218049,-75.225456,39.947715,"T2","Baltimore Av & 51st St"
-8373828.02339045,4858370.06957196,-75.223377,39.947872,"T2","Baltimore Av & 50th St"
-8373608.39003511,4858403.32191193,-75.221404,39.948101,"T2","Baltimore Av & 49th St"
-8373608.39003511,4858403.32191193,-75.221404,39.948101,"T2","Baltimore Av & 49th St"
-8373396.77168311,4858433.96062939,-75.219503,39.948312,"T2","Baltimore Av & Florence Av"
-8373139.06706193,4858467.06797533,-75.217188,39.94854,"T2","Baltimore Av & 47th St"
-8372902.29050501,4858502.78918288,-75.215061,39.948786,"T2","Baltimore Av & 46th St"
-8372674.86478532,4858534.73508705,-75.213018,39.949006,"T2","Baltimore Av & 45th St"
-8372480.27831541,4858560.1466751,-75.21127,39.949181,"T2","Baltimore Av & 44th St"
-8372263.20530837,4858603.70954872,-75.20932,39.949481,"T2","Baltimore Av & 43rd St"
-8372034.44375479,4858640.73814152,-75.207265,39.949736,"T2","Baltimore Av & 42nd St"
-8371596.73551699,4858611.26046625,-75.203333,39.949533,"T2","40th St Portal"
-8371596.73551699,4858611.26046625,-75.203333,39.949533,"T2","40th St Portal"
-8371450.68434507,4859733.216349,-75.202021,39.957259,"T2","40th-Market"
-8370845.6629126,4858823.2693398,-75.196586,39.950993,"T2","37th-Spruce"
-8370617.12399801,4859238.73272777,-75.194533,39.953854,"T2","36th-Sansom"
-8370059.41334913,4859373.49704219,-75.189523,39.954782,"T2","33rd St"
-8369388.93605608,4859378.28934135,-75.1835,39.954815,"T2","Drexel Station at 30th St"
-8368635.97102036,4859254.41641173,-75.176736,39.953962,"T2","22nd St"
-8368068.3529368,4859162.20251414,-75.171637,39.953327,"T2","19th St"
-8367370.60236851,4859042.39833533,-75.165369,39.952502,"T2","15th St/City Hall"
-8367057.79459938,4859046.75482561,-75.162559,39.952532,"T2","13th St"
-8367057.79459938,4859046.75482561,-75.162559,39.952532,"T2","13th St"
-8367367.93070073,4859067.08513882,-75.165345,39.952672,"T2","15th St/City Hall"
-8368051.20973522,4859176.43389443,-75.171483,39.953425,"T2","19th St"
-8368617.60330438,4859267.34094767,-75.176571,39.954051,"T2","22nd St"
-8369352.08930463,4859389.76182449,-75.183169,39.954894,"T2","Drexel Station at 30th St"
-8370056.74168135,4859386.42173309,-75.189499,39.954871,"T2","33rd St"
-8370638.16338177,4859243.96061967,-75.194722,39.95389,"T2","36th-Sansom"
-8370925.81294597,4858831.25606389,-75.197306,39.951048,"T2","37th-Spruce"
-8371596.73551699,4858620.26349079,-75.203333,39.949595,"T2","40th St Portal"
-8371450.68434507,4859733.216349,-75.202021,39.957259,"T2","40th-Market"
-8372031.77208701,4858661.50325592,-75.207241,39.949879,"T2","42nd St & Baltimore Av"
-8371998.82151773,4858658.88946291,-75.206945,39.949861,"T2","Baltimore Av & 42nd St"
-8372244.72627289,4858626.94315944,-75.209154,39.949641,"T2","Baltimore Av & 43rd St"
-8372460.46344605,4858582.07329761,-75.211092,39.949332,"T2","Baltimore Av & 44th St"
-8372653.71408207,4858555.35477067,-75.212828,39.949148,"T2","Baltimore Av & 45th St"
-8372882.58695514,4858524.71567877,-75.214884,39.948937,"T2","Baltimore Av & 46th St"
-8373119.25219257,4858488.99439238,-75.21701,39.948691,"T2","Baltimore Av & 47th St"
-8373352.02124781,4858457.19384306,-75.219101,39.948472,"T2","Baltimore Av & 48th St"
-8373575.55078533,4858426.55505395,-75.221109,39.948261,"T2","Baltimore Av & 49th St"
-8373575.55078533,4858426.55505395,-75.221109,39.948261,"T2","Baltimore Av & 49th St"
-8373808.20852108,4858394.60949768,-75.223199,39.948041,"T2","Baltimore Av & 50th St"
-8374038.30590856,4858363.9709016,-75.225266,39.94783,"T2","Baltimore Av & 51st St"
-8374265.73162825,4858365.71337847,-75.227309,39.947842,"T2","Baltimore Av & 52nd St"
-8374489.26116576,4858366.29420415,-75.229317,39.947846,"T2","Baltimore Av & 53rd St"
-8374803.40476878,4858359.1790918,-75.232139,39.947797,"T2","Baltimore Av & 54th St"
-8374957.35962454,4858307.63098106,-75.233522,39.947442,"T2","Baltimore Av & 55th St"
-8375179.66464766,4858234.15723488,-75.235519,39.946936,"T2","Baltimore Av & 56th St"
-8375429.465585,4858160.82923557,-75.237763,39.946431,"T2","Baltimore Av & 57th St"
-8375671.47415798,4858096.5043274,-75.239937,39.945988,"T2","Baltimore Av & 58th St"
-8375867.50778127,4858012.72284809,-75.241698,39.945411,"T2","Baltimore Av & 59th St"
-8376159.61012511,4857875.79900522,-75.244322,39.944468,"T2","Baltimore Av & 60th St"
-8376384.47549651,4857802.4736511,-75.246342,39.943963,"T2","61st-Baltimore"
-8376373.67750591,4853932.38902895,-75.246245,39.917304,"T2","Woodland Av & Island Av"
-8375871.29264396,4853501.47282034,-75.241732,39.914335,"T2","Elmwood Av & 73rd St"
-8378169.37221189,4854190.88966326,-75.262376,39.919085,"T3","Darby Transit Center"
-8378110.26156228,4854167.52127786,-75.261845,39.918924,"T3","9th St & Main St - MBFS"
-8377965.54622425,4854312.23197639,-75.260545,39.919921,"T3","9th St & Ridge Av"
-8377778.64079921,4854489.45827981,-75.258866,39.921142,"T3","9th St & Summit St"
-8377624.57462395,4854621.2551555,-75.257482,39.92205,"T3","9th St & Summit St - MBFS"
-8377458.93122165,4854696.15371831,-75.255994,39.922566,"T3","9th St & Cedar Av"
-8377268.01829494,4854860.32289151,-75.254279,39.923697,"T3","Chester Av & Alfred Av"
-8377074.65633943,4854980.51212235,-75.252542,39.924525,"T3","Yeadon"
-8376882.63021781,4855064.26803752,-75.250817,39.925102,"T3","Chester Av & Stetser Av"
-8376699.84361393,4855139.02477982,-75.249175,39.925617,"T3","Chester Av & Duncan Av"
-8376511.82499398,4855204.78214618,-75.247486,39.92607,"T3","Chester Av & Yeadon Av"
-8376409.29974296,4855239.62066229,-75.246565,39.92631,"T3","Chester Av & Church Ln"
-8376208.59070106,4855682.22560949,-75.244762,39.929359,"T3","Chester Av & 65th St"
-8375798.71233596,4855637.3690448,-75.24108,39.92905,"T3","65th St & Belmar Av"
-8375555.70188756,4855576.10895021,-75.238897,39.928628,"T3","65th St & Chester Av"
-8375360.11354223,4855470.71924463,-75.23714,39.927902,"T3","65th St & Kingsessing Av"
-8375173.20811719,4855614.14242421,-75.235461,39.92889,"T3","Mt. Moriah"
-8374998.10255817,4855774.40721138,-75.233888,39.929994,"T3","Kingsessing Av & 62nd St"
-8374830.900683,4855926.98052905,-75.232386,39.931045,"T3","Kingsessing Av & 61st St"
-8374600.46933706,4856135.15760715,-75.230316,39.932479,"T3","Kingsessing Av & 60th St"
-8374721.02834559,4856302.54443223,-75.231399,39.933632,"T3","60th St & Chester Av"
-8374559.05848649,4856465.43353808,-75.229944,39.934754,"T3","Chester Av & 59th St"
-8374406.32814512,4856595.94999821,-75.228572,39.935653,"T3","Chester Av & 58th St"
-8374252.15065037,4856739.53460282,-75.227187,39.936642,"T3","Chester Av & 57th St"
-8374082.27710742,4856893.28422012,-75.225661,39.937701,"T3","Chester Av & 56th St"
-8373930.88259994,4857031.64639127,-75.224301,39.938654,"T3","Chester Av & 55th St"
-8373780.71260686,4857170.01048932,-75.222952,39.939607,"T3","Chester Av & 54th St"
-8373625.31059771,4857310.84476106,-75.221556,39.940577,"T3","Chester Av & 53rd St"
-8373472.58025634,4857450.51948485,-75.220184,39.941539,"T3","Chester Av & 52nd St"
-8373346.1213148,4857568.12654436,-75.219048,39.942349,"T3","Chester Av & 51st St"
-8373076.06023014,4857813.799116,-75.216622,39.944041,"T3","Chester Av & 49th St"
-8372933.7939209,4857946.94689587,-75.215344,39.944958,"T3","Chester Av & 48th St"
-8372782.39941342,4858083.87171942,-75.213984,39.945901,"T3","Chester Av & 47th St"
-8372637.46143641,4858218.32995754,-75.212682,39.946827,"T3","Chester Av & 46th St"
-8372497.86679496,4858345.09408851,-75.211428,39.9477,"T3","Chester Av & 45th St"
-8372242.61120257,4858440.34975773,-75.209135,39.948356,"T3","Chester Av & 43rd St"
-8372021.75333283,4858450.22387325,-75.207151,39.948424,"T3","Chester Av & 42nd St"
-8371596.73551699,4858611.26046625,-75.203333,39.949533,"T3","40th St Portal"
-8371450.68434507,4859733.216349,-75.202021,39.957259,"T3","40th-Market"
-8370845.6629126,4858823.2693398,-75.196586,39.950993,"T3","37th-Spruce"
-8370617.12399801,4859238.73272777,-75.194533,39.953854,"T3","36th-Sansom"
-8370059.41334913,4859373.49704219,-75.189523,39.954782,"T3","33rd St"
-8369388.93605608,4859378.28934135,-75.1835,39.954815,"T3","Drexel Station at 30th St"
-8368635.97102036,4859254.41641173,-75.176736,39.953962,"T3","22nd St"
-8368068.3529368,4859162.20251414,-75.171637,39.953327,"T3","19th St"
-8367370.60236851,4859042.39833533,-75.165369,39.952502,"T3","15th St/City Hall"
-8367057.79459938,4859046.75482561,-75.162559,39.952532,"T3","13th St"
-8367057.79459938,4859046.75482561,-75.162559,39.952532,"T3","13th St"
-8367367.93070073,4859067.08513882,-75.165345,39.952672,"T3","15th St/City Hall"
-8368051.20973522,4859176.43389443,-75.171483,39.953425,"T3","19th St"
-8368617.60330438,4859267.34094767,-75.176571,39.954051,"T3","22nd St"
-8369352.08930463,4859389.76182449,-75.183169,39.954894,"T3","Drexel Station at 30th St"
-8370056.74168135,4859386.42173309,-75.189499,39.954871,"T3","33rd St"
-8370638.16338177,4859243.96061967,-75.194722,39.95389,"T3","36th-Sansom"
-8370925.81294597,4858831.25606389,-75.197306,39.951048,"T3","37th-Spruce"
-8371596.73551699,4858620.26349079,-75.203333,39.949595,"T3","40th St Portal"
-8371450.68434507,4859733.216349,-75.202021,39.957259,"T3","40th-Market"
-8372024.31368112,4858474.90920501,-75.207174,39.948594,"T3","42nd St & Chester Av"
-8371991.47443134,4858468.37484652,-75.206879,39.948549,"T3","Chester Av & 42nd St"
-8372221.46049932,4858458.50071295,-75.208945,39.948481,"T3","Chester Av & 43rd St"
-8372495.08380769,4858370.94081089,-75.211403,39.947878,"T3","Chester Av & 45th St"
-8372634.78976863,4858244.32155473,-75.212658,39.947006,"T3","Chester Av & 46th St"
-8372779.61642616,4858109.8629648,-75.213959,39.94608,"T3","Chester Av & 47th St"
-8372927.22607095,4857975.40619482,-75.215285,39.945154,"T3","Chester Av & 48th St"
-8373065.48487851,4857848.64678128,-75.216527,39.944281,"T3","Chester Av & 49th St"
-8373342.11381313,4857592.80968423,-75.219012,39.942519,"T3","Chester Av & 51st St"
-8373465.9010869,4857477.67062066,-75.220124,39.941726,"T3","Chester Av & 52nd St"
-8373617.40691387,4857337.99551515,-75.221485,39.940764,"T3","Chester Av & 53rd St"
-8373774.1447569,4857195.85415457,-75.222893,39.939785,"T3","Chester Av & 54th St"
-8373925.53926438,4857057.48969661,-75.224253,39.938832,"T3","Chester Av & 55th St"
-8374078.26960575,4856917.96568342,-75.225625,39.937871,"T3","Chester Av & 56th St"
-8374249.47898259,4856762.76385418,-75.227163,39.936802,"T3","Chester Av & 57th St"
-8374398.31314178,4856621.93735122,-75.2285,39.935832,"T3","Chester Av & 58th St"
-8374548.48313486,4856493.88859348,-75.229849,39.93495,"T3","Chester Av & 59th St"
-8374728.82070995,4856324.6112492,-75.231469,39.933784,"T3","Chester Av & 60th St"
-8374603.02968535,4856151.99778462,-75.230339,39.932595,"T3","60th St & Kingsessing Av"
-8374820.32533138,4855956.74058336,-75.232291,39.93125,"T3","Kingsessing Av & 61st St"
-8374987.52720655,4855804.31197774,-75.233793,39.9302,"T3","Kingsessing Av & 62nd St"
-8375167.86478163,4855640.1272096,-75.235413,39.929069,"T3","Mt. Moriah"
-8375340.40999236,4855482.33238053,-75.236963,39.927982,"T3","Kingsessing Av & 65th St"
-8375480.67255076,4855619.94907427,-75.238223,39.92893,"T3","65th St & Chester St"
-8375776.33711831,4855645.20804151,-75.240879,39.929104,"T3","65th St & Belmar St"
-8376202.0228511,4855712.13009845,-75.244703,39.929565,"T3","Chester Av & 65th St - FS"
-8376351.30228826,4855278.37865499,-75.246044,39.926577,"T3","Chester Av & Church Ln"
-8376498.68929407,4855225.54008066,-75.247368,39.926213,"T3","Chester Av & Yeadon Av"
-8376685.37208013,4855159.78257695,-75.249045,39.92576,"T3","Chester Av & Duncan Av"
-8376869.4945179,4855085.0256785,-75.250699,39.925245,"T3","Chester Av & Stetser Av"
-8377064.08098781,4855003.73726206,-75.252447,39.924685,"T3","Yeadon"
-8377254.88259503,4854886.16055037,-75.254161,39.923875,"T3","Chester Av & Alfred Av"
-8377453.58788609,4854760.89207815,-75.255946,39.923012,"T3","Chester Av & Cedar Av"
-8377609.76913168,4854849.29110257,-75.257349,39.923621,"T3","10th St & Mulberry Av"
-8377734.66960035,4854773.08500029,-75.258471,39.923096,"T3","10th St & Wycombe Av"
-8377864.91340457,4854694.26673208,-75.259641,39.922553,"T3","10th St & Summit St"
-8378067.62619731,4854513.26287252,-75.261462,39.921306,"T3","10th St & Ridge Av"
-8378254.53162235,4854341.26145749,-75.263141,39.920121,"T3","10th St & Main St"
-8378169.37221189,4854190.88966326,-75.262376,39.919085,"T3","Darby Transit Center"
-8378169.37221189,4854190.88966326,-75.262376,39.919085,"T4","Darby Transit Center"
-8377910.77703478,4854046.61616131,-75.260053,39.918091,"T4","Main St & Mill St"
-8377605.98426899,4854046.18073138,-75.257315,39.918088,"T4","Main St & Summit St"
-8377443.12385396,4854003.07326226,-75.255852,39.917791,"T4","Main St & 6th St"
-8377305.19900487,4853961.41740069,-75.254613,39.917504,"T4","Main St & 5th St"
-8377130.53872381,4853909.16639259,-75.253044,39.917144,"T4","Main St & 4th St"
-8376996.62137639,4853868.81719095,-75.251841,39.916866,"T4","Main St & 3rd St"
-8376854.80034512,4853827.16189203,-75.250567,39.916579,"T4","Main St & 2nd St"
-8376703.73979611,4853795.81167765,-75.24921,39.916363,"T4","Main St & Front St"
-8376388.2603592,4853902.63503589,-75.246376,39.917099,"T4","Woodland Av & Island Av"
-8376169.62887928,4854096.11015488,-75.244412,39.918432,"T4","Woodland Av & 72nd St"
-8376021.01735908,4854230.94988035,-75.243077,39.919361,"T4","Woodland Av & 71st St"
-8375843.24013228,4854393.80503392,-75.24148,39.920483,"T4","Woodland Av & 70th St"
-8375689.28527651,4854536.05146896,-75.240097,39.921463,"T4","Woodland Av & 69th St"
-8375504.94019976,4854704.13712554,-75.238441,39.922621,"T4","Woodland Av & 68th St"
-8375336.4024907,4854859.16164999,-75.236927,39.923689,"T4","Woodland Av & 67th St"
-8375190.23999928,4854993.57625676,-75.235614,39.924615,"T4","Woodland Av & 66th St"
-8375054.6528595,4855118.99282091,-75.234396,39.925479,"T4","Woodland Av & 65th St"
-8374915.05821804,4855245.71741517,-75.233142,39.926352,"T4","Woodland Av & 64th St"
-8374763.66371056,4855385.36311219,-75.231782,39.927314,"T4","Woodland Av & 63rd St"
-8374650.45178843,4855487.41313175,-75.230765,39.928017,"T4","Woodland Av & 62nd St"
-8374485.92158103,4855636.06254595,-75.229287,39.929041,"T4","Woodland Av & 61st St"
-8374302.80101868,4855806.77985083,-75.227642,39.930217,"T4","Woodland Av & 60th St"
-8373972.29345051,4856110.47808829,-75.224673,39.932309,"T4","Woodland Av & 58th St"
