"GEOID","NAME","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE"
"421010040012","Block Group 2; Census Tract 40.01; Philadelphia County; Pennsylvania",28.1567489114659,91.1465892597968,7.25689404934688,0,109022
"421010040013","Block Group 3; Census Tract 40.01; Philadelphia County; Pennsylvania",17.5416133162612,79.8975672215109,36.3636363636364,0,83083
"421010040021","Block Group 1; Census Tract 40.02; Philadelphia County; Pennsylvania",11.4914425427873,70.4156479217604,11.0024449877751,35.799522673031,87743
"421010040022","Block Group 2; Census Tract 40.02; Philadelphia County; Pennsylvania",12.1509824198552,68.459152016546,1.29265770423992,0,98640
"421010040023","Block Group 3; Census Tract 40.02; Philadelphia County; Pennsylvania",11.0759493670886,82.3839662447257,1.68776371308017,0,99936
"421010040024","Block Group 4; Census Tract 40.02; Philadelphia County; Pennsylvania",17.4712643678161,66.2068965517241,17.5478927203065,0,93984
"421010041011","Block Group 1; Census Tract 41.01; Philadelphia County; Pennsylvania",6.07476635514019,30.2570093457944,0,6.75675675675676,93393
"421010041012","Block Group 2; Census Tract 41.01; Philadelphia County; Pennsylvania",13.6206896551724,35.1724137931034,6.72413793103448,42.7807486631016,80357
"421010041013","Block Group 3; Census Tract 41.01; Philadelphia County; Pennsylvania",33.2413793103448,32.735632183908,14.7126436781609,10.7969151670951,70559
"421010041014","Block Group 4; Census Tract 41.01; Philadelphia County; Pennsylvania",13.9190523198421,5.72556762092794,8.98321816386969,20.9580838323353,59357
"421010041015","Block Group 5; Census Tract 41.01; Philadelphia County; Pennsylvania",9.07054871220605,28.6674132138858,5.59910414333707,0,41761
"421010041031","Block Group 1; Census Tract 41.03; Philadelphia County; Pennsylvania",4.83012689316414,22.0630372492837,39.1731477691363,0,63603
"421010041032","Block Group 2; Census Tract 41.03; Philadelphia County; Pennsylvania",14.4776766363242,11.1400086692674,28.5218899003034,3.65699873896595,53066
