number_of_bathrooms,number_of_bedrooms,total_livable_area,total_area,sale_price,sale_date,central_air,year_built,shape,location,log_sale_price
2,3,1368,1260,285000,2023-12-29T05:00:00Z,Y,1940,SRID=2272;POINT(2696693.09477612 277688.825427877),1923 ASHLEY RD,12.560244459250788
2,3,1545,640,582500,2023-12-21T05:00:00Z,Y,1925,SRID=2272;POINT(2692319.35905329 233184.739991457),1531 RODMAN ST,13.275084464421992
1,3,1200,1050,185000,2023-12-29T05:00:00Z,N,1940,SRID=2272;POINT(2703602.06300337 263521.734798888),154 W RUSCOMB ST,12.128111104060462
2,4,2400,2600,605000,2023-12-22T05:00:00Z,Y,1925,SRID=2272;POINT(2683596.39385176 272275.198631803),401 GLEN ECHO RD,13.312983737012978
1,2,896,672,179900,2023-12-28T05:00:00Z,Y,1920,SRID=2272;POINT(2685101.53857765 230145.627158681),1343 S CORLIES ST,12.100156419938624
1,4,1420,2239,76250,2023-12-01T05:00:00Z,NA,1930,SRID=2272;POINT(2712539.14915176 258041.718634667),1315 ADAMS AVE,11.241772694469658
1,3,980,1376,200000,2023-12-29T05:00:00Z,N,1925,SRID=2272;POINT(2686828.1779945 272832.504999341),115 E PHIL ELLENA ST,12.206072645530174
1,4,1550,1039,80000,2023-12-20T05:00:00Z,NA,1915,SRID=2272;POINT(2694073.870475 250714.431770937),2536 N 17TH ST,11.289781913656018
1,3,1344,1208,160000,2023-12-29T05:00:00Z,NA,1930,SRID=2272;POINT(2702505.74549792 264564.72476802),260 W DUNCANNON AVE,11.982929094215963
1,3,1080,904,190000,2023-12-29T05:00:00Z,N,1920,SRID=2272;POINT(2707734.71279063 248543.983123463),2966 CEDAR ST,12.154779351142624
1,3,990,1381,95000,2023-12-28T05:00:00Z,NA,1915,SRID=2272;POINT(2688339.27590627 247365.064456253),2836 W GLENWOOD AVE,11.461632170582678
1,2,1008,1062,110000,2023-11-17T05:00:00Z,N,1920,SRID=2272;POINT(2719778.71663232 255535.797585223),2702 PRATT ST,11.608235644774552
1,2,780,698,215000,2023-12-29T05:00:00Z,Y,1920,SRID=2272;POINT(2708048.28432594 249334.311019858),3067 AGATE ST,12.2783933071098
1,3,1056,1016,80000,2023-12-29T05:00:00Z,NA,1920,SRID=2272;POINT(2673654.30843391 239811.354463229),151 N 57TH ST,11.289781913656018
2,3,1772,1056,726000,2023-12-15T05:00:00Z,Y,1920,SRID=2272;POINT(2691204.81063571 240392.178911252),2004 BRANDYWINE ST,13.495305293806933
1,3,992,776,80000,2023-12-20T05:00:00Z,NA,1925,SRID=2272;POINT(2672960.13038925 232328.194857772),1215 S 58TH ST,11.289781913656018
1,3,1046,1382,167500,2023-12-28T05:00:00Z,N,1950,SRID=2272;POINT(2709136.50261066 266295.543267819),5413 CLARIDGE ST,12.028738630247258
1,3,1164,1634,251000,2023-12-20T05:00:00Z,Y,1950,SRID=2272;POINT(2720615.03057242 268275.135974003),6726 CALVERT ST,12.43320821811392
1,3,1068,1125,55000,2023-12-20T05:00:00Z,N,1940,SRID=2272;POINT(2710134.82883962 270222.549394735),5962 COLGATE ST,10.915088464214607
1,3,1109,795,59500,2023-12-18T05:00:00Z,N,1925,SRID=2272;POINT(2676238.84870088 229311.472759816),2015 S ALDEN ST,10.993731591533722
1,3,918,834,150000,2023-12-18T05:00:00Z,N,1925,SRID=2272;POINT(2694333.62920637 269065.135852192),2146 CONLYN ST,11.918390573078392
1,3,1020,1050,159990,2023-12-28T05:00:00Z,N,1953,SRID=2272;POINT(2703907.23771792 269717.209557684),178 ROSEMAR ST,11.982866592262758
2,3,1910,1760,376000,2023-11-24T05:00:00Z,Y,1900,SRID=2272;POINT(2678633.11172687 260758.370103579),126 HERMIT ST,12.837344422372032
1,3,1472,1586,73500,2023-12-29T05:00:00Z,NA,1915,SRID=2272;POINT(2690692.2986509 250938.465411471),2423 W CUMBERLAND ST,11.205040685200927
1,3,1552,3243,140000,2023-12-19T05:00:00Z,N,1950,SRID=2272;POINT(2731033.3587435 272062.005903899),8209 ROWLAND AVE,11.84939770159144
1,3,1170,1513,172000,2023-12-19T05:00:00Z,Y,1950,SRID=2272;POINT(2719951.49776172 271507.321961768),7135 KINDRED ST,12.05524975579559
1,3,1136,1458,195000,2023-12-19T05:00:00Z,Y,1925,SRID=2272;POINT(2722348.51411422 263157.493664757),6249 WALKER ST,12.180754837545884
1,3,1200,825,86000,2023-12-19T05:00:00Z,N,1960,SRID=2272;POINT(2706129.95684879 253279.374909156),706 E WESTMORELAND ST,11.362102575235644
1,3,1230,1688,230000,2023-12-22T05:00:00Z,Y,1920,SRID=2272;POINT(2673817.91940993 230691.587173788),5847 PENTRIDGE ST,12.345834587905333
1,3,1142,1078,60000,2023-11-28T05:00:00Z,NA,1925,SRID=2272;POINT(2671671.19882549 242709.092623681),6045 KERSHAW ST,11.002099841204238
1,3,1224,1206,75000,2023-12-18T05:00:00Z,N,1940,SRID=2272;POINT(2695415.07904833 261385.239730794),4440 N COLORADO ST,11.225243392518447
1,3,1128,900,100000,2023-12-28T05:00:00Z,NA,1925,SRID=2272;POINT(2672505.89647861 235094.459271988),5754 PEMBERTON ST,11.512925464970229
1,3,986,700,64000,2023-12-15T05:00:00Z,N,1920,SRID=2272;POINT(2673674.57058597 226631.399682033),6417 UPLAND ST,11.06663836234181
1,3,960,863,42500,2023-12-06T05:00:00Z,N,1925,SRID=2272;POINT(2705937.09046606 253858.6044456),644 E ONTARIO ST,10.657259354912508
1,3,1152,2500,177500,2023-12-07T05:00:00Z,NA,1920,SRID=2272;POINT(2671664.53555807 219726.808610258),7508 CHELWYNDE AVE,12.086725887897607
1,3,1024,740,70000,2023-12-26T05:00:00Z,NA,1920,SRID=2272;POINT(2688635.7750088 226447.462127081),2047 S BEECHWOOD ST,11.156250521031495
3,3,1800,1629,406500,2023-12-28T05:00:00Z,Y,1900,SRID=2272;POINT(2678093.64574975 262450.761323458),241 PENSDALE ST,12.915339207970002
1,3,910,812,160000,2023-12-21T05:00:00Z,N,1910,SRID=2272;POINT(2694277.77565914 268904.392960479),2154 FURLEY ST,11.982929094215963
2,2,1540,1072,325000,2023-12-15T05:00:00Z,Y,1925,SRID=2272;POINT(2692601.40360858 224651.145016764),2321 S 13TH ST,12.691580461311874
2,3,1596,721,445000,2023-12-27T05:00:00Z,Y,1920,SRID=2272;POINT(2689968.23287704 229111.207074692),1935 WILDER ST,13.005829561148378
2,4,1620,6840,350000,2023-12-13T05:00:00Z,Y,1967,SRID=2272;POINT(2732099.50911438 302866.803968588),14040 FARADAY ST,12.765688433465597
1,3,1296,7774,330000,2023-12-14T05:00:00Z,Y,1960,SRID=2272;POINT(2738711.46139851 299290.14070951),1342 ASCOT PL,12.706847933442663
2,4,2352,1469,710000,2023-12-12T05:00:00Z,Y,2019,SRID=2272;POINT(2689866.95806189 221126.806655591),3124 S 18TH ST,13.473020249017498
0,0,1360,2454,355000,2023-12-07T05:00:00Z,N,1953,SRID=2272;POINT(2725174.17236842 269608.385841606),3129 TEESDALE ST,12.779873068457553
1,3,1186,892,285000,2023-12-19T05:00:00Z,Y,1920,SRID=2272;POINT(2688943.72196192 225685.803117788),2218 S LAMBERT ST,12.560244459250788
2,3,1291,604,395000,2023-12-27T05:00:00Z,Y,2014,SRID=2272;POINT(2704823.99039273 244771.956902271),2319 E THOMPSON ST,12.886641043883259
1,4,1455,1125,128000,2023-12-07T05:00:00Z,N,1910,SRID=2272;POINT(2716626.70798443 252579.361107005),2721 BERKSHIRE ST,11.759785542901755
1,3,1132,758,479000,2023-12-18T05:00:00Z,Y,1904,SRID=2272;POINT(2693701.37975404 228062.110400072),1115 LINN ST,13.079455876393052
0,0,1078,1738,60000,2023-12-18T05:00:00Z,N,1925,SRID=2272;POINT(2716210.13397726 259485.911641557),4687 HAWTHORNE ST,11.002099841204238
2,3,1824,5316,450000,2023-12-11T05:00:00Z,Y,1995,SRID=2272;POINT(2674063.89227806 268618.477640365),461 PAOLI AVE,13.017002861746503
1,3,964,630,215000,2023-12-22T05:00:00Z,NA,1925,SRID=2272;POINT(2686599.36648522 239813.458932489),437 N NAPA ST,12.2783933071098
1,3,1088,1303,195000,2023-12-15T05:00:00Z,Y,1950,SRID=2272;POINT(2723806.44124148 264762.15513629),6607 ERDRICK ST,12.180754837545884
2,4,1503,1566,220000,2023-11-10T05:00:00Z,NA,1920,SRID=2272;POINT(2671071.47090454 234238.244995695),818 S 60TH ST,12.301382825334498
1,3,1196,1194,170000,2023-12-21T05:00:00Z,N,1947,SRID=2272;POINT(2708859.33417178 270580.924912766),357 VAN KIRK ST,12.043553716032399
2,3,1352,1987,346000,2023-12-13T05:00:00Z,Y,1962,SRID=2272;POINT(2746109.94277496 291490.760963625),12704 KENNY RD,12.75419405403986
1,3,1200,803,230000,2023-12-20T05:00:00Z,Y,2024,SRID=2272;POINT(2685166.69676168 230525.327287556),3009 WHARTON ST,12.345834587905333
1,2,746,628,108000,2023-12-14T05:00:00Z,Y,1925,SRID=2272;POINT(2690831.6880489 252897.842562155),2838 N TAYLOR ST,11.589886506106357
1,3,1068,929,150000,2023-12-15T05:00:00Z,NA,1950,SRID=2272;POINT(2719739.29944732 264800.97755683),2830 STEVENS ST,11.918390573078392
1,3,1040,1138,90000,2023-12-15T05:00:00Z,N,1953,SRID=2272;POINT(2730711.53739376 266671.354434945),4726 LANSING ST,11.407564949312402
1,3,992,1120,65000,2023-12-18T05:00:00Z,NA,1925,SRID=2272;POINT(2675954.41294261 223892.085389006),6441 DICKS AVE,11.082142548877775
1,3,1134,949,80000,2023-12-20T05:00:00Z,NA,1925,SRID=2272;POINT(2699814.65802492 260536.146187968),4405 N FRANKLIN ST,11.289781913656018
1,3,1472,2349,30000,2023-11-01T04:00:00Z,NA,1920,SRID=2272;POINT(2699538.70930368 260895.967239213),4436 N 8TH ST,10.308952660644293
2,3,2256,2860,210000,2023-12-05T05:00:00Z,N,1940,SRID=2272;POINT(2714190.31727828 261431.753341141),1306 FOULKROD ST,12.254862809699606
1,3,896,686,236000,2023-12-28T05:00:00Z,Y,1920,SRID=2272;POINT(2692913.20921698 226546.779250743),1906 S ISEMINGER ST,12.371587084007746
1,3,1040,777,80000,2023-12-22T05:00:00Z,N,1920,SRID=2272;POINT(2706891.35184881 252093.013839064),1835 E CLEMENTINE ST,11.289781913656018
1,3,1100,939,273800,2023-11-30T05:00:00Z,Y,1940,SRID=2272;POINT(2675971.70062326 263478.705789922),224 CARSON ST,12.520153191836485
1,5,1752,1292,95000,2023-12-08T05:00:00Z,NA,1900,SRID=2272;POINT(2692453.54666495 263960.564045013),21 W SEYMOUR ST,11.461632170582678
3,4,2256,1120,857500,2023-11-29T05:00:00Z,Y,1925,SRID=2272;POINT(2689911.25784404 231701.613498631),2019 CARPENTER ST,13.661776458022231
1,3,1044,708,71500,2023-11-21T05:00:00Z,N,1925,SRID=2272;POINT(2671054.85624363 240635.489203905),245 HORTON ST,11.177452728682098
1,3,1144,1153,430000,2023-12-13T05:00:00Z,NA,1875,SRID=2272;POINT(2703510.49911973 245307.465003404),2407 E NORRIS ST,12.971540487669746
1,3,828,810,70000,2023-12-20T05:00:00Z,NA,1875,SRID=2272;POINT(2702392.0734731 249596.300730642),2543 N LEE ST,11.156250521031495
1,3,950,900,160000,2023-12-22T05:00:00Z,N,1905,SRID=2272;POINT(2693555.02642132 272384.208765506),1211 E STAFFORD ST,11.982929094215963
1,3,960,1104,87500,2023-11-16T05:00:00Z,NA,1930,SRID=2272;POINT(2674993.88607528 222971.740066955),2656 BONNAFFON ST,11.379394072345706
1,3,1332,1738,260000,2023-11-20T05:00:00Z,Y,1950,SRID=2272;POINT(2725292.83236715 268804.484451644),3237 ENGLEWOOD ST,12.468436909997665
2,4,1744,3000,220000,2023-12-14T05:00:00Z,NA,1930,SRID=2272;POINT(2712375.71109806 262800.821553819),956 FOULKROD ST,12.301382825334498
0,0,1080,1680,205000,2023-12-18T05:00:00Z,N,1940,SRID=2272;POINT(2699503.32039492 269111.38429229),5902 N 11TH ST,12.230765258120545
1,3,1440,1280,205000,2023-11-17T05:00:00Z,Y,1920,SRID=2272;POINT(2675847.78181136 241259.128300028),5226 WESTMINSTER AVE,12.230765258120545
1,2,828,600,20000,2023-12-07T05:00:00Z,NA,1935,SRID=2272;POINT(2702114.72968798 250786.157691776),2728 HOPE ST,9.903487552536127
1,3,1052,1597,130000,2023-12-14T05:00:00Z,N,1900,SRID=2272;POINT(2686869.97407058 268735.144433266),122 W DUVAL ST,11.77528972943772
1,3,952,840,360000,2023-12-22T05:00:00Z,N,1920,SRID=2272;POINT(2692665.41892923 226767.832016878),1311 MIFFLIN ST,12.793859310432293
2,3,1230,1027,327500,2023-12-12T05:00:00Z,Y,1920,SRID=2272;POINT(2708813.34388049 248219.208605319),3039 BELGRADE ST,12.699243334057444
1,2,700,723,110000,2023-06-01T04:00:00Z,NA,1915,SRID=2272;POINT(2704190.49802652 244679.113150629),2554 E NORRIS ST,11.608235644774552
2,5,1680,5250,362000,2023-12-21T05:00:00Z,Y,1955,SRID=2272;POINT(2722834.23447333 276012.613377459),2109-11 LONEY ST,12.799399490807907
1,3,962,677,230000,2023-12-01T05:00:00Z,N,1920,SRID=2272;POINT(2689691.56732338 226459.324711755),2024 S GARNET ST,12.345834587905333
1,3,1226,1058,235000,2023-12-04T05:00:00Z,N,1925,SRID=2272;POINT(2690661.00198185 221905.853570519),2946 S 16TH ST,12.367340793126296
2,4,1824,938,275000,2023-06-01T04:00:00Z,N,1920,SRID=2272;POINT(2703938.70462805 244286.813755718),1309 E SUSQUEHANNA AVE,12.524526376648708
1,3,996,1500,125000,2023-12-26T05:00:00Z,NA,1925,SRID=2272;POINT(2699816.20178406 259044.144389917),4137 N 7TH ST,11.736069016284437
1,3,1320,1125,85000,2023-12-19T05:00:00Z,N,1960,SRID=2272;POINT(2711807.03880839 257325.526629763),4131 O ST,11.350406535472453
2,3,856,540,325000,2023-12-15T05:00:00Z,Y,1875,SRID=2272;POINT(2703621.13965751 245365.56977765),2218 RITTER ST,12.691580461311874
1,5,2130,1260,759000,2023-11-29T05:00:00Z,N,1925,SRID=2272;POINT(2698988.8285013 231734.395891037),706 S FRONT ST,13.539757056377766
1,3,1200,1125,140000,2023-11-21T05:00:00Z,N,1935,SRID=2272;POINT(2725717.8036783 263220.609373811),6714 VANDIKE ST,11.84939770159144
1,3,1400,1201,111100,2023-12-21T05:00:00Z,NA,1950,SRID=2272;POINT(2700595.81386962 265341.0636505),5253 N FRANKLIN ST,11.618185975627721
2,3,1294,1200,599900,2023-12-23T05:00:00Z,Y,1915,SRID=2272;POINT(2694451.24555855 226981.200236967),919 MOORE ST,13.304518253641184
1,3,1024,2500,260000,2023-12-08T05:00:00Z,Y,1965,SRID=2272;POINT(2669004.51017726 215946.69634928),8313 CHELWYNDE AVE,12.468436909997665
1,3,1140,1209,150000,2023-12-22T05:00:00Z,N,1935,SRID=2272;POINT(2703996.80048186 268253.382578548),5847 MASCHER ST,11.918390573078392
1,3,1140,930,90000,2023-11-28T05:00:00Z,NA,1925,SRID=2272;POINT(2674680.66292295 232169.082676063),5541 HADFIELD ST,11.407564949312402
1,3,1116,1080,70000,2023-12-20T05:00:00Z,N,1946,SRID=2272;POINT(2715922.20977173 269254.82722524),1208 ELBRIDGE ST,11.156250521031495
1,3,1120,2340,295000,2023-12-14T05:00:00Z,NA,1925,SRID=2272;POINT(2717473.36235039 254499.089623635),2561 ORTHODOX ST,12.594730635321957
2,2,1134,504,500000,2023-12-01T05:00:00Z,Y,1920,SRID=2272;POINT(2688542.48207244 232066.137795619),2323 MONTROSE ST,13.122363377404328
1,5,1632,1024,90000,2023-10-16T04:00:00Z,N,1915,SRID=2272;POINT(2692061.91742171 229472.312856115),1502 WHARTON ST,11.407564949312402
1,0,1442,2913,250000,2023-12-21T05:00:00Z,Y,2006,SRID=2272;POINT(2684674.03382126 229002.093279148),1609 S 31ST ST,12.429216196844383
1,3,1350,1125,48000,2023-12-15T05:00:00Z,NA,1920,SRID=2272;POINT(2697088.41707333 258112.543318661),3912 N 13TH ST,10.778956289890028
2,3,1944,1120,227500,2023-12-12T05:00:00Z,N,1920,SRID=2272;POINT(2696621.32320352 225305.43942461),2038 S 4TH ST,12.334905517373143
1,3,1120,1291,65000,2023-12-22T05:00:00Z,N,1925,SRID=2272;POINT(2674176.9171897 226824.130450574),2048 CEMETERY AVE,11.082142548877775
1,3,1312,1682,275000,2023-07-31T04:00:00Z,NA,1929,SRID=2272;POINT(2725100.51079953 267351.093989083),3355 BRIGHTON ST,12.524526376648708
1,3,1100,1020,60000,2023-12-20T05:00:00Z,N,1925,SRID=2272;POINT(2709831.99697192 269510.80678884),556 ALCOTT ST,11.002099841204238
1,3,1299,960,49000,2023-10-16T04:00:00Z,N,1920,SRID=2272;POINT(2694285.18425602 226542.653933351),941 MIFFLIN ST,10.799575577092764
1,3,1056,1168,189000,2023-12-19T05:00:00Z,NA,1925,SRID=2272;POINT(2670089.31309989 219827.840808024),7643 ELMWOOD AVE,12.14950229404178
1,2,2568,2736,75000,2023-12-21T05:00:00Z,N,1960,SRID=2272;POINT(2696066.12116388 222951.580980213),430-36 SHUNK ST,11.225243392518447
0,0,1154,1990,46000,2023-12-21T05:00:00Z,N,1925,SRID=2272;POINT(2675234.08515295 240919.087263136),426 N 54TH ST,10.736396675471232
2,3,1088,1645,200000,2023-12-13T05:00:00Z,Y,1950,SRID=2272;POINT(2728761.67566072 270447.784701403),3324 HARTEL AVE,12.206072645530174
1,3,1402,1764,118000,2023-12-21T05:00:00Z,N,1920,SRID=2272;POINT(2707923.88232856 249572.609137061),3064 TULIP ST,11.678439903447801
2,3,1720,6840,425000,2023-12-22T05:00:00Z,Y,2015,SRID=2272;POINT(2741357.92528009 299276.753363441),2678 IRIS LN,12.959844447906553
3,3,2514,1499,855000,2023-11-13T05:00:00Z,Y,2023,SRID=2272;POINT(2702492.72341477 242980.326818091),1208 E COLUMBIA AVE,13.658856747918897
2,2,1216,1951,675000,2023-12-21T05:00:00Z,Y,2002,SRID=2272;POINT(2698668.60978982 240384.486343819),404 BROWN ST,13.422467969854667
1,3,1200,1008,175000,2023-12-21T05:00:00Z,N,1925,SRID=2272;POINT(2711548.10374485 256955.343185579),4047 ORMOND ST,12.072541252905651
1,2,944,700,115000,2023-12-14T05:00:00Z,N,1925,SRID=2272;POINT(2695019.09146436 223938.18585525),2417 S BEULAH ST,11.652687407345388
1,3,1036,756,152800,2023-12-14T05:00:00Z,Y,1925,SRID=2272;POINT(2695005.18166328 249203.698810039),2302 N CARLISLE ST,11.936885155714558
1,2,1062,750,455000,2023-12-03T05:00:00Z,Y,1920,SRID=2272;POINT(2690065.31226878 242310.987013079),2308 BROWN ST,13.028052697933088
1,3,1260,1365,195000,2023-12-22T05:00:00Z,NA,1925,SRID=2272;POINT(2672807.44483852 245188.321604207),5721 DUNLAP ST,12.180754837545884
1,3,1344,1468,30000,2023-12-14T05:00:00Z,NA,1925,SRID=2272;POINT(2673837.70733153 245143.260129429),5518 JEFFERSON ST,10.308952660644293
1,4,1632,1778,344000,2023-12-19T05:00:00Z,N,1900,SRID=2272;POINT(2674562.48473288 265088.300198537),4718 FOWLER ST,12.748396936355535
1,2,1040,1014,155000,2023-12-22T05:00:00Z,N,1925,SRID=2272;POINT(2721003.40733424 254853.329048893),4820 GARDEN ST,11.951180395901384
2,3,1047,3840,291000,2023-12-15T05:00:00Z,Y,1956,SRID=2272;POINT(2724892.02557491 280936.4720579),8560 CASTOR AVE,12.581078546153629
1,2,827,493,100000,2023-12-11T05:00:00Z,N,1920,SRID=2272;POINT(2695790.67763735 229178.839644898),704 LATONA ST,11.512925464970229
1,3,1138,1466,225000,2023-12-15T05:00:00Z,Y,1960,SRID=2272;POINT(2709629.78002422 272187.849339909),6154 REACH ST,12.323855681186558
1,3,1296,992,75000,2023-12-21T05:00:00Z,NA,1925,SRID=2272;POINT(2695610.59712169 261847.197022755),4526 N 17TH ST,11.225243392518447
1,3,1224,888,180000,2023-12-20T05:00:00Z,Y,1940,SRID=2272;POINT(2696489.07238953 261695.890248923),4522 N 15TH ST,12.100712129872347
1,3,1332,2783,300000,2023-12-21T05:00:00Z,Y,1956,SRID=2272;POINT(2729309.20172695 279147.724441165),9036 BROUS AVE,12.611537753638338
1,3,1140,1028,206000,2023-12-19T05:00:00Z,NA,1925,SRID=2272;POINT(2673543.48191387 234043.874903035),802 S ALLISON ST,12.235631447771718
1,3,1160,896,190000,2023-12-21T05:00:00Z,N,1925,SRID=2272;POINT(2708297.3607284 248244.605677645),2506 E INDIANA AVE,12.154779351142624
1,3,1360,2242,260000,2023-12-17T05:00:00Z,NA,1962,SRID=2272;POINT(2746273.21500729 292255.447708602),12716 MINDEN RD,12.468436909997665
1,3,1194,1216,200000,2023-12-22T05:00:00Z,N,1941,SRID=2272;POINT(2715984.27828554 270221.843062073),1227 GILHAM ST,12.206072645530174
1,3,1056,690,229900,2023-12-20T05:00:00Z,Y,1920,SRID=2272;POINT(2691671.27335867 224906.422338994),2313 S CARLISLE ST,12.345399710751273
2,2,912,696,225000,2023-12-20T05:00:00Z,Y,1920,SRID=2272;POINT(2707587.96923335 247149.135235451),2847 LIVINGSTON ST,12.323855681186558
1,3,1334,1250,160000,2023-11-20T05:00:00Z,Y,1905,SRID=2272;POINT(2689926.02592389 270852.648052471),6129 MUSGRAVE ST,11.982929094215963
1,3,1340,1277,100000,2023-08-31T04:00:00Z,N,1955,SRID=2272;POINT(2713421.84211893 265068.613273766),5545 MIRIAM RD,11.512925464970229
3,3,1602,770,394700,2023-12-06T05:00:00Z,Y,2018,SRID=2272;POINT(2687666.82997751 229635.62412008),1403 S TAYLOR ST,12.885881261650939
1,2,960,800,525000,2023-12-18T05:00:00Z,Y,1915,SRID=2272;POINT(2688228.29813485 233815.562700153),2531 NAUDAIN ST,13.17115354157376
1,3,1098,694,51700,2023-12-15T05:00:00Z,NA,1915,SRID=2272;POINT(2694354.65562953 250483.42869157),2512 N BANCROFT ST,10.85321306049652
1,3,1368,1125,36000,2023-12-11T05:00:00Z,NA,1925,SRID=2272;POINT(2676501.00225041 226274.479522028),2439 S 61ST ST,10.491274217438248
1,3,1062,788,125000,2023-12-19T05:00:00Z,NA,1925,SRID=2272;POINT(2699344.40886819 259239.508955453),4154 N 8TH ST,11.736069016284437
1,4,1575,2481,290000,2023-12-23T05:00:00Z,Y,1940,SRID=2272;POINT(2722045.47592652 262006.293601046),6114 JACKSON ST,12.577636201962656
2,3,3300,2416,771874,2023-11-29T05:00:00Z,Y,2023,SRID=2272;POINT(2686248.35895143 219921.222443721),3434 MESSINA WAY,13.55657660325108
1,3,1248,5621,350000,2023-12-06T05:00:00Z,NA,1959,SRID=2272;POINT(2726029.06888 292380.20598541),828 MEDWAY RD,12.765688433465597
2,3,1160,1750,200000,2023-12-21T05:00:00Z,NA,1940,SRID=2272;POINT(2716664.84941763 256259.432719785),4551 STILES ST,12.206072645530174
4,5,1703,2500,50000,2023-12-04T05:00:00Z,Y,1920,SRID=2272;POINT(2690088.07623012 270733.535982065),503 E WALNUT LN,10.819778284410283
1,2,966,1054,315000,2023-12-20T05:00:00Z,Y,1920,SRID=2272;POINT(2673200.85429099 265177.085933733),4856 OGLE ST,12.66032791780777
1,3,1300,1266,180000,2023-12-14T05:00:00Z,NA,1925,SRID=2272;POINT(2672222.48458954 232307.077440266),5853 FERNWOOD ST,12.100712129872347
2,2,744,1736,200000,2023-12-20T05:00:00Z,Y,1950,SRID=2272;POINT(2725137.99073661 265162.687709226),6815 WALKER ST,12.206072645530174
1,3,1076,1688,95000,2023-12-20T05:00:00Z,N,1945,SRID=2272;POINT(2700595.92502392 265571.451195378),707 W FISHER AVE,11.461632170582678
1,3,1224,1238,175000,2023-12-13T05:00:00Z,N,1948,SRID=2272;POINT(2716226.07991105 269626.066610314),1319 HELLERMAN ST,12.072541252905651
1,4,1260,1575,159500,2023-12-31T05:00:00Z,NA,1925,SRID=2272;POINT(2674183.10299904 243163.015450088),1339 N ALLISON ST,11.979799201207037
1,3,1144,958,93000,2023-12-21T05:00:00Z,N,1920,SRID=2272;POINT(2710257.91317632 252712.660623469),2081 CLARENCE ST,11.440354772135393
3,3,1512,707,600000,2023-12-22T05:00:00Z,Y,1920,SRID=2272;POINT(2691072.30306526 232032.977378922),1801 WEBSTER ST,13.304684934198283
1,3,940,679,82500,2023-12-18T05:00:00Z,N,1935,SRID=2272;POINT(2701939.9888565 251931.45849151),2941 MASCHER ST,11.320553572322773
1,2,1006,679,322500,2023-12-12T05:00:00Z,Y,1920,SRID=2272;POINT(2690320.54583839 224851.37276077),2343 S BOUVIER ST,12.683858415217964
1,5,1616,1286,99903,2023-12-13T05:00:00Z,NA,1900,SRID=2272;POINT(2692479.76670869 263997.163362523),15 W SEYMOUR ST,11.511954994215783
1,3,797,666,35000,2023-04-14T04:00:00Z,NA,1925,SRID=2272;POINT(2673935.81001219 239402.360176725),5618 APPLETREE ST,10.46310334047155
